ID,TARGET
1054,0.03696127815892271
2049,0.8877559526277509
1924,0.12771369783090006
297,0.2678304370391286
1101,0.05528573156361006
1520,0.1539400899290608
1546,0.4103148113764074
1069,-0.33437870113076057
1323,0.19009572484254975
1618,0.17258500807129998
1507,0.05528573156361006
819,-0.013548342879133415
918,0.09071646381504737
283,0.7302765295695698
158,0.40405412455160444
1821,0.12235372671002463
1263,0.05488489180316924
240,-0.3053592835567336
1897,-0.39256692799640264
964,0.862733718579004
519,0.06755973545970696
1199,0.09420650827567409
1482,-0.11509960193537468
1104,0.4103148113764074
971,0.3057040801917381
583,0.11187032002505454
1715,0.03696127815892271
2004,0.7356362637187102
2129,0.03696127815892271
837,0.021855740471955272
1866,0.2483243745911522
902,0.019396968457962346
1059,0.09420650827567409
1659,0.38229590149422904
1409,-0.4711870163411261
304,0.03384368850335363
1834,0.12839505227124612
269,0.1347244750624047
970,0.8054985778872075
935,0.9958170782145154
606,0.10903387609736077
732,0.03536984437361921
518,0.9475582665135491
1499,0.33865574028671647
1802,-0.24119001986241131
1675,-0.69950629682857
2094,0.27664545001666124
1813,0.785753301579738
315,0.1167600431399662
541,0.522690543939225
1106,0.035023210471556585
1119,0.01799692165090392
2013,0.5426591197442656
464,0.05685178059837687
2076,0.26004900072824566
760,-0.14345604331508757
415,0.22099248273151909
8,-0.23270255826017403
1113,-0.11680420930862602
1709,-0.770135492157885
99,0.002136734891634314
936,0.5426591197442656
1560,0.06257776725558895
263,-0.01172872461639297
955,0.09420650827567409
912,0.7899783893440572
114,1.4516424289416887
1432,-0.41170684535114743
254,-0.03923187322026467
1493,0.1721975148100256
549,0.0887967440953562
1052,0.1721975148100256
1742,0.04242688812735809
2107,0.6075742855836046
1811,2.58966796681606
21,-0.0370137506866425
526,0.9861983946861616
128,-0.15885697435407084
612,0.08690202419904021
2089,0.18207177012942594
739,0.07292945705449054
603,0.7686899116787836
348,0.07730812976641459
1971,0.3741620204675925
1527,0.1937430738605231
1870,-0.06763988838196398
478,-0.1930524657319684
175,-0.14345604331508757
1536,0.3741620204675925
496,0.035776695157253
1955,0.6352850728095638
2118,0.2625207612253665
840,-0.0054001630383248775
1305,0.12771369783090006
1988,-0.0989841814586795
1767,0.22633084976722548
70,0.011919708043517111
759,0.10660684831219319
303,0.05012842387132441
2021,0.6190947936760893
119,0.0003016193301541601
1712,-0.4124534214516504
1940,0.5892794543981897
2141,-0.22569185557503188
2010,1.1578789197893853
289,6.491976826503461
1394,-0.5669917213815638
1124,0.1256999683018698
1569,0.05528573156361006
894,0.9060957719533415
1117,0.09420650827567409
641,0.11356815723407525
1431,0.5997051560695834
321,0.07449647332309671
1606,-0.1308283591734622
661,0.2966198987173869
998,0.1930426410929823
978,0.5165272830727061
90,1.1457350732538283
164,-0.5496165505398196
1271,0.23448575774580224
1312,0.3726036847475309
610,0.380475706235015
1344,-0.18155161153534283
100,-0.054352993904578796
1552,0.7918123270895764
1953,0.6303500651116605
1220,0.03696127815892271
711,0.3309870886242502
1854,0.3022892446080173
1004,0.05513923540259167
1605,-0.20989607982042266
1547,0.19365499717869783
705,-0.1082401578952537
237,0.14040417173396175
285,0.05685178059837687
1277,0.037633083502623975
1282,0.12839505227124612
1893,0.09420650827567409
671,0.06755973545970696
796,0.7686899116787836
1322,0.12771369783090006
1878,0.6650055503849882
488,-0.013548342879133415
1694,-0.44110511974602074
1329,-0.11912457100497187
1231,0.05528573156361006
201,-0.16905012440598674
986,0.022659765581546067
1242,-0.12687108857938154
439,0.06534477055040497
1237,0.022192816447403795
959,0.4720143225889913
635,-0.03079811280763866
1468,-1.2022144945067395
1651,-0.23569078271979135
633,0.23239882393035288
660,0.019396968457962346
1614,0.03696127815892271
1751,0.08119894767759653
1844,0.14552580081523456
696,-0.8112347107612465
1852,0.27664545001666124
1338,0.021647082099929056
1595,0.01632917334305255
666,-0.02834523881177475
650,0.035776695157253
1999,0.6098172006944731
282,0.5068696384097129
205,-0.019655473969219503
1672,0.17510847736609506
1178,0.9284980084192169
1470,0.021647082099929056
317,0.0887967440953562
1910,-3.8801536198145747
2072,0.39940173309926075
1424,0.05528573156361006
581,0.09176730830300828
432,-0.031000277914942236
854,0.06387945678060881
262,2.8621785699310993
1968,0.5978728197976863
924,1.6185622150495877
1022,0.26004900072824566
485,0.06104701547455594
1241,0.03226056529024855
1145,0.2483243745911522
1944,0.16176681146446895
1529,0.037633083502623975
1786,0.2324597868777882
248,0.053819135118631234
1947,-1.2998622673498963
1265,0.05488489180316924
83,0.05969094900021465
1040,0.5802788840710708
2005,0.7899073814414086
570,-0.052236987823370974
987,-0.23392156170846032
314,2.5267090017477822
85,-0.694488476262263
1214,0.12915058755820552
246,0.8832897233250548
1436,0.12771369783090006
216,-0.7271907662168564
1310,0.037633083502623975
1172,0.8078690923830402
1365,0.01042395805447131
497,0.019396968457962346
116,0.04763252071071357
1382,0.16176681146446895
1067,0.2294148446399781
1639,1.1336375141581236
535,0.32726502867580554
1474,-0.383079712413419
545,-0.01826329929932689
93,-0.0024453990677898037
1611,0.03696127815892271
489,-0.7065023373767904
50,0.056629730975687645
667,-0.4173985709842496
2080,0.6215970048855369
1399,1.0864240632653106
1900,0.9461751736873786
1144,1.020294825507509
928,0.24699819999337796
2122,0.022659765581546067
419,0.19888909684716718
891,1.222343804359915
1898,0.8210300137961323
1762,0.2625207612253665
443,0.2530968366360498
527,3.4616831681822484
531,-0.023739776482591523
37,0.06755973545970696
642,-0.0761353683950505
1102,0.03226056529024855
1417,-0.69950629682857
1858,0.2483243745911522
279,0.41895433923449216
1628,0.01799692165090392
356,0.015312796473423297
480,0.04763252071071357
1302,0.15844987974987612
1481,-0.05096359640052785
112,-0.2680930184285391
178,0.12987966774065168
1475,-0.21196359625577516
693,0.08443811251031035
1996,0.7823945626735572
2063,0.1721975148100256
61,-0.09531355094239206
13,0.04296820485901796
2003,0.896997273998751
59,0.09176730830300828
744,0.019396968457962346
1575,0.39940173309926075
1607,-0.08328308861999506
2134,0.24455406751651684
974,0.03226056529024855
1331,-0.3322445350120087
655,3.2641255794570694
1485,0.6075742855836046
423,0.24699819999337796
1261,0.16398635083335794
850,0.0887967440953562
1159,-0.008961134044687258
1301,0.12771369783090006
597,0.18496369863656625
185,-0.5547673931461359
580,0.11187032002505454
2038,1.0416205699706458
79,-0.0032503482061628625
1354,-0.22855971406765002
1244,0.14552580081523456
340,-0.09069252405027141
1224,-1.398168760742876
1518,0.03696127815892271
857,-0.0032503482061628625
1317,0.037633083502623975
1077,-0.1582528285891667
313,-0.20607498483073766
1221,-0.3325614972775642
1886,0.9483330937389949
260,0.5645374563836665
1093,0.12839505227124612
1930,0.530460322602005
1623,0.08119894767759653
584,0.06755973545970696
54,-0.003482566158784704
1850,-0.33939800965772093
1571,0.1721975148100256
989,0.1256999683018698
856,-0.023739776482591523
1256,0.045798249558623105
1200,2.651990127339171
1553,0.2324597868777882
364,0.056629730975687645
1149,-0.03088164439614536
76,0.6134976065105431
958,0.5165272830727061
1403,0.6798819356985066
2061,0.26119548914813834
889,0.012828694592659343
1343,0.022659765581546067
1414,0.16231585363155782
680,-0.0851132187803288
3,0.11359330894972297
424,0.6904397156199288
2140,0.2625207612253665
1422,0.4112862359968034
1825,0.1721975148100256
103,-0.019655473969219503
236,1.3885738007386803
436,-0.16905053047116372
640,0.07292945705449054
2087,-0.02334767093979937
1787,0.1539400899290608
1299,0.2625207612253665
1631,0.7823945626735572
309,-0.20607498483073766
611,0.12987966774065168
818,0.03536984437361921
287,0.11359330894972297
1380,0.1721975148100256
1869,0.03696127815892271
14,0.021855740471955272
239,0.12749623946599248
695,0.9290272315387312
1887,0.39940173309926075
2016,0.8546785596956554
1782,0.05528573156361006
969,0.27621868272574474
922,-0.16084076392315066
1816,0.2324597868777882
1846,0.13896938160546882
1752,0.33865574028671647
1635,0.5208133794318669
934,2.916835970777317
1211,0.05513923540259167
1177,0.5373817860412948
1089,0.5249871849388614
1195,0.12915058755820552
1108,0.16398635083335794
2130,0.2294148446399781
4,0.05969094900021465
1148,-0.37205310532226255
905,-0.687656946883717
553,-0.10792855865115042
1855,0.12019837731432109
921,0.09176730830300828
1907,1.000058596658916
1519,0.19009572484254975
1815,0.22633084976722548
1491,0.12771369783090006
636,0.307159621928946
1400,3.0165874342993764
2041,0.6215970048855369
38,-0.04465034799392231
1197,0.15844987974987612
647,0.33536161043346685
724,0.7512649024908026
1295,0.05528573156361006
232,-0.6089921212977841
442,0.0887967440953562
772,0.4036862132070008
1028,0.037633083502623975
331,0.6786592952690844
382,1.5187083268647195
1006,0.19365499717869783
1478,0.03696127815892271
827,0.07143888653122492
2042,0.6453974365484795
1721,-0.13763425007853794
2143,-0.18820211895462569
2077,0.33865574028671647
574,-0.04616764814581637
1099,-0.27974258028995236
2144,0.08119894767759653
161,0.19942255512636636
560,-0.013548342879133415
1514,0.24455406751651684
1362,0.006682364603626321
2108,0.4311334683396059
1795,0.8546785596956554
1509,0.9461751736873786
1537,0.1136579037713773
556,-0.03249690646927016
98,-0.04616764814581637
106,0.19942255512636636
1718,-0.33437870113076057
212,0.6344388807436135
154,0.17266228165266184
2104,0.12771369783090006
1696,-0.08040083237936761
1773,0.8196338798263929
398,-0.4790238792196072
653,-0.1467153010910856
267,0.014235511636042166
1408,-0.14014984363399186
272,-0.0032503482061628625
115,0.002136734891634314
938,0.9958170782145154
1452,0.03696127815892271
361,0.06387945678060881
715,-0.5120486565154178
165,0.34139975355493674
1314,0.22633084976722548
822,0.019396968457962346
1147,0.10055731037832388
45,0.03384368850335363
833,-0.003642313557849503
536,0.22099248273151909
1535,0.2027946750096123
1693,-0.8011153807229402
1421,0.04895762984444857
1463,0.08119894767759653
1430,-0.9211190778600615
118,0.07730812976641459
1152,0.8215027299685826
1187,0.05488489180316924
981,0.7366137356910365
976,0.4218936760715438
1205,0.03696127815892271
1166,0.08119894767759653
1020,0.1937430738605231
1512,0.4311334683396059
1492,0.1256999683018698
308,0.06248359518489117
919,0.33396938880541166
290,-0.06333563402103648
1142,-0.20993597265557423
1790,0.6352850728095638
322,0.0742807495326102
995,0.3021750682647671
292,0.06755973545970696
462,0.06387945678060881
1748,0.1721975148100256
659,0.19942255512636636
265,-0.052236987823370974
1392,-0.5173203113427145
1517,-0.1308283591734622
985,-0.3325614972775642
141,1.9853216106167868
637,0.056629730975687645
407,0.002136734891634314
1566,0.26214731539149055
337,0.03866911447236524
182,1.643059525366202
835,0.05012842387132441
1646,0.3619668051525412
729,-0.1376428064933499
542,1.3264708323316663
568,-0.11362044293686031
755,0.03023315897826846
1216,0.2294148446399781
1009,0.09420650827567409
1926,0.1937430738605231
1556,0.04242688812735809
701,-0.2337233250334407
953,0.6695437038443051
316,0.11359330894972297
92,0.11263904780183558
1540,0.21720913986679524
777,-0.01826329929932689
1118,0.13896938160546882
565,-0.02834523881177475
747,4.516303795902306
402,0.056629730975687645
951,0.03696127815892271
23,-0.0054001630383248775
1160,0.6347421950449802
1014,0.05488489180316924
2054,0.9032394685188961
1993,0.7918123270895764
1273,0.12839505227124612
2112,0.4112862359968034
1655,0.9072422136345888
1654,4.601028485575834
1703,-0.27597895571730874
2039,0.12019837731432109
926,-0.0761353683950505
1912,0.7241129466585
44,-0.0054001630383248775
1449,0.037633083502623975
72,0.03536984437361921
984,0.2324597868777882
1457,0.15844987974987612
839,0.06534477055040497
1185,0.2483243745911522
438,-0.0761353683950505
1252,0.27694962191263744
18,-0.02834523881177475
1278,0.22633084976722548
718,-0.5547673931461359
638,-0.1930524657319684
193,0.12749623946599248
312,0.14822822602089977
1735,0.26004900072824566
741,0.04763252071071357
55,0.0887967440953562
1544,0.12545145448064898
1413,1.5723078302674098
1658,2.8493675182109826
300,-0.013548342879133415
2085,0.12839505227124612
864,0.06534477055040497
1005,0.39940173309926075
1418,-2.0756867163747357
1516,0.2294148446399781
2111,0.2294148446399781
1150,0.688469852179768
429,0.28923206594435147
2047,0.6975060765559108
229,-0.013548342879133415
605,0.32902088177525035
599,-0.35194296719795093
1174,0.16176681146446895
690,0.09176730830300828
820,0.06534477055040497
720,1.3800262893236177
135,-0.2551966890458051
1750,0.12235372671002463
226,0.9475582665135491
895,0.8064279434082897
2075,0.05528573156361006
1745,0.005437515524117511
355,0.09871527269530757
17,0.08443811251031035
676,-0.12037300849662844
1788,0.2483243745911522
529,0.01569428406247748
694,-0.08519197876888294
1714,0.022659765581546067
1804,0.37882755935450146
1681,-0.0989841814586795
107,0.008121336599335673
1230,0.2882902483700511
1018,0.2324597868777882
1109,0.035023210471556585
809,-0.012266765865051049
670,0.12749623946599248
1053,-0.11457886734672143
1732,-0.22937369142639685
1757,0.12235372671002463
892,-0.5749564926677697
1872,0.03696127815892271
1495,0.3022892446080173
1473,-0.2994833057047571
1543,0.10055731037832388
1784,1.4744789439242836
2060,0.6453974365484795
1823,0.5138221666543805
1530,1.3954017023041472
412,1.5529313832027176
